distance_m,easting_m,northing_m,elevation_m_egm2008,dem_valid
34260.0,323951.8671080981,3104872.380812797,900.0603637695312,True
34290.0,323952.30891572556,3104842.384797135,889.5894775390625,True
34320.0,323952.4789428066,3104812.386453902,876.4116821289062,True
34350.0,323952.4544592259,3104782.3864638926,863.9959716796875,True
34380.0,323952.9149979373,3104752.3951273593,857.13818359375,True
34410.0,323954.02809894976,3104722.415891938,857.1066284179688,True
34440.0,323952.68171437975,3104692.607268689,860.4631958007812,True
34470.0,323945.227761381,3104663.607235456,863.9945068359375,True
34500.0,323933.4749492741,3104636.0457122214,849.54931640625,True
34530.0,323918.79411480925,3104609.8832754195,853.1624755859375,True
34560.0,323903.8851745356,3104583.856289071,844.1172485351562,True
34590.0,323887.94076195156,3104558.444171738,845.163330078125,True
34620.0,323872.36907839304,3104532.8077325975,837.865966796875,True
34650.0,323857.3607273778,3104506.831793735,841.4427490234375,True
34680.0,323842.3615597163,3104480.85057949,833.289794921875,True
34710.0,323827.48322449723,3104454.7999529885,835.9837646484375,True
34740.0,323812.6048892782,3104428.749326487,846.0621948242188,True
34770.0,323797.72655405913,3104402.698699986,856.448486328125,True
34800.0,323783.03979755176,3104376.539930677,846.1098022460938,True
34830.0,323768.4150974268,3104350.3461894216,852.6434936523438,True
34860.0,323752.84839369444,3104324.709645317,845.247314453125,True
34890.0,323735.2484494043,3104300.4728146805,845.247314453125,True
34920.0,323714.3875713027,3104279.2575684264,841.0026245117188,True
34950.0,323688.30778450903,3104264.643228697,836.4199829101562,True
34980.0,323659.79853392724,3104255.3039229806,829.5422973632812,True
35010.0,323631.24830898683,3104246.09202792,822.5313720703125,True
35040.0,323605.5041580131,3104231.55665535,817.2867431640625,True
35070.0,323582.30318089336,3104212.546750734,817.2867431640625,True
35100.0,323559.4994671064,3104193.0535286395,819.135498046875,True
35130.0,323536.7620803898,3104173.4848915027,820.8941040039062,True
35160.0,323514.6627382589,3104153.1964938976,816.779296875,True
35190.0,323492.3525922255,3104133.143432962,816.5411376953125,True
35220.0,323469.7634110339,3104113.401880513,815.8124389648438,True
35250.0,323446.6868151285,3104094.2650278495,814.7763671875,True
35280.0,323422.5989313972,3104076.382806026,813.3203125,True
35310.0,323398.5110476659,3104058.5005842024,812.2252197265625,True
35340.0,323374.42316393467,3104040.618362379,813.5826416015625,True
35370.0,323356.1527903972,3104016.951036859,820.2697143554688,True
35400.0,323341.28361189004,3103990.924170938,818.9014892578125,True
35430.0,323331.31998419773,3103963.0031070164,819.5673828125,True
35460.0,323327.3980209283,3103933.283925689,812.7744750976562,True
35490.0,323325.94776902994,3103903.3269947814,809.5213012695312,True
35520.0,323325.48823809164,3103873.33127152,807.6723022460938,True
35550.0,323320.67063030053,3103843.883813672,808.4200439453125,True
35580.0,323309.1316470447,3103816.2384004877,811.4042358398438,True
35610.0,323295.86038206454,3103789.3335026843,807.4359741210938,True
35640.0,323282.3604760011,3103762.543341545,808.3308715820312,True
35670.0,323268.721839853,3103735.822795101,805.10986328125,True
35700.0,323255.08737781807,3103709.100118494,805.3504638671875,True
35730.0,323241.4529157832,3103682.3774418877,804.6490478515625,True
35760.0,323227.81845374836,3103655.6547652814,807.033203125,True
35790.0,323214.1591366711,3103628.944797825,805.0462646484375,True
35820.0,323200.47763750097,3103602.2461727583,810.47216796875,True
35850.0,323186.79613833077,3103575.5475476915,809.9260864257812,True
35880.0,323173.11463916063,3103548.8489226247,809.9260864257812,True
35910.0,323156.0361476031,3103524.3083529323,816.3524169921875,True
35940.0,323133.36568964145,3103504.9538342846,834.2612915039062,True
35970.0,323109.38650990557,3103486.926107329,840.9521484375,True
36000.0,323085.4073301697,3103468.898380373,825.0310668945312,True
36030.0,323061.42815043376,3103450.8706534174,829.104736328125,True
36060.0,323037.4489706979,3103432.8429264612,810.3138427734375,True
36090.0,323013.469790962,3103414.8151995055,829.3232421875,True
36120.0,322989.0882692347,3103397.342564785,813.17724609375,True
36150.0,322964.4940791483,3103380.1633385513,820.2222900390625,True
36180.0,322939.8998890619,3103362.984112317,824.3272705078125,True
36210.0,322915.3056989756,3103345.8048860836,809.8076782226562,True
36240.0,322890.7115088892,3103328.6256598495,826.5867309570312,True
36270.0,322866.1173188028,3103311.4464336154,810.4127197265625,True
36300.0,322842.48925554287,3103293.0190074425,812.7820434570312,True
36330.0,322819.6928305902,3103273.517135497,816.630615234375,True
36360.0,322796.8964056375,3103254.015263552,804.4800415039062,True
36390.0,322774.0999806848,3103234.5133916065,819.6243896484375,True
36420.0,322750.92647045024,3103215.4870038303,815.1806030273438,True
36450.0,322726.7444141514,3103197.7323381575,789.55517578125,True
36480.0,322702.5623578525,3103179.9776724842,791.5896606445312,True
36510.0,322678.3803015537,3103162.2230068115,788.0665283203125,True
36540.0,322654.1982452548,3103144.468341138,793.207275390625,True
36570.0,322630.016188956,3103126.7136754654,790.3207397460938,True
36600.0,322606.42755124014,3103108.1862490866,782.8120727539062,True
36630.0,322585.2188281335,3103087.1053506806,781.740234375,True
36660.0,322565.6416558279,3103064.3804521714,784.7653198242188,True
36690.0,322546.5450041671,3103041.2435142724,782.2163696289062,True
36720.0,322528.19659708894,3103017.536821263,781.5064697265625,True
36750.0,322510.97218788083,3102992.9742536563,780.5519409179688,True
36780.0,322494.16861777275,3102968.128371762,778.4303588867188,True
36810.0,322477.8918631739,3102942.9278309,777.3626708984375,True
36840.0,322464.025824773,3102916.4668038166,771.9508056640625,True
36870.0,322452.6182735692,3102888.7203125875,771.9508056640625,True
36900.0,322446.40151600697,3102859.4659841815,771.3074951171875,True
36930.0,322441.1683073671,3102829.925951559,772.433349609375,True
36960.0,322435.93509872723,3102800.3859189367,782.5924072265625,True
36990.0,322430.7018900874,3102770.8458863143,779.7659301757812,True
37020.0,322429.25118812674,3102740.9529655464,771.5596313476562,True
37050.0,322428.9095275357,3102710.954913626,766.9634399414062,True
37080.0,322429.3791935797,3102680.9853189876,769.622314453125,True
37110.0,322435.37395881314,3102651.766392291,772.52001953125,True
37140.0,322444.15690699575,3102623.080858982,766.5857543945312,True
37170.0,322455.56792400364,3102595.4210970285,764.7584228515625,True
37200.0,322468.5395653647,3102568.3704681927,766.260009765625,True
37230.0,322483.117573433,3102542.2213751087,770.5928344726562,True
37260.0,322500.13639604195,3102517.5537125813,777.1959838867188,True
37290.0,322518.94002073444,3102494.178005139,778.4552612304688,True
37320.0,322537.1631362582,3102470.356990779,789.2857055664062,True
37350.0,322548.2678380562,3102442.8339144588,792.1158447265625,True
37380.0,322550.8383860415,3102413.1799005764,791.5865478515625,True
37410.0,322551.0628409018,3102383.1833974095,788.5516357421875,True
37440.0,322550.15741939924,3102353.197063657,786.5218505859375,True
37470.0,322548.84235441196,3102323.2300178474,786.9302368164062,True
37500.0,322546.92622124247,3102293.2912731566,787.6353149414062,True
37530.0,322544.6650733338,3102263.376670421,785.6715698242188,True
37560.0,322541.8002370522,3102233.532311564,779.8038330078125,True
37590.0,322536.69141861994,3102204.010457707,774.3849487304688,True
37620.0,322524.58895633474,3102176.7589362157,757.531494140625,True
37650.0,322502.3156653124,3102156.9532723017,758.0371704101562,True
37680.0,322482.8932138825,3102134.250523284,754.1561889648438,True
37710.0,322467.7308855661,3102108.4563949937,753.3945922851562,True
37740.0,322457.6366561383,3102080.241519322,753.51708984375,True
37770.0,322447.9352824243,3102051.853474283,755.4609985351562,True
37800.0,322437.7740922238,3102023.646979641,759.7902221679688,True
37830.0,322425.3785197573,3101996.327576587,763.2705078125,True
37860.0,322412.9829472908,3101969.008173533,766.4315795898438,True
37890.0,322400.58737482433,3101941.688770479,770.3663940429688,True
37920.0,322392.93840796745,3101913.1130748605,770.1986083984375,True
37950.0,322390.1963878043,3101883.2386489175,769.941650390625,True
37980.0,322387.45436764107,3101853.3642229745,768.02294921875,True
38010.0,322384.7123474779,3101823.4897970315,766.103759765625,True
38040.0,322390.80997488217,3101794.7841999326,766.3692016601562,True
38070.0,322397.4922451007,3101766.034583699,764.4743041992188,True
38100.0,322396.13050456764,3101736.0723359366,762.1412353515625,True
38130.0,322394.47993027157,3101706.1353219952,762.3304443359375,True
38160.0,322394.0374088678,3101676.171601706,762.5537109375,True
38190.0,322391.5686268859,3101646.273502447,760.9117431640625,True
38220.0,322385.9211010763,3101617.104662565,761.5225219726562,True
38250.0,322371.8137541305,3101591.1393759795,754.9072265625,True
38280.0,322352.0293661355,3101568.587702169,754.9072265625,True
38310.0,322334.7452868012,3101544.079619345,748.7296142578125,True
38340.0,322312.11972200364,3101524.8690485186,747.4974975585938,True
38370.0,322288.94290409354,3101506.04733055,758.0867919921875,True
38400.0,322266.2848715358,3101487.080114905,745.334228515625,True
38430.0,322239.7459439352,3101473.0960082556,747.5601196289062,True
38460.0,322212.49278036656,3101460.5554709663,742.2000732421875,True
38490.0,322184.34800110833,3101451.924234497,738.9280395507812,True
38520.0,322154.3524475005,3101451.4077427173,736.0625,True
38550.0,322124.50097263855,3101448.9809513167,735.6902465820312,True
38580.0,322094.767278396,3101444.9925397662,734.45068359375,True
38610.0,322067.2375819668,3101433.2576749413,733.4668579101562,True
38640.0,322039.5538855734,3101421.6985679693,733.3939819335938,True
38670.0,322011.96696133586,3101409.95976741,731.1797485351562,True
38700.0,321987.07999934023,3101393.2074803235,729.439208984375,True
38730.0,321959.61481884547,3101381.192839159,730.0846557617188,True
38760.0,321934.44848942314,3101364.9613445,729.258056640625,True
38790.0,321906.817486864,3101354.49835128,728.6769409179688,True
38820.0,321878.73485350906,3101344.2264234186,728.1292114257812,True
38850.0,321853.21821813856,3101328.7048593857,727.8115844726562,True
38880.0,321832.77825012093,3101307.0111916,726.4061889648438,True
38910.0,321814.6080654963,3101283.149307847,729.9108276367188,True
38940.0,321793.91329713265,3101261.5629191664,740.9295043945312,True
38970.0,321769.73691764177,3101243.8248195658,734.3653564453125,True
39000.0,321745.8296389361,3101225.8100226014,735.8389892578125,True
39030.0,321728.7761658078,3101201.281458362,747.8037719726562,True
39060.0,321714.18446915905,3101175.0713099595,736.338623046875,True
39090.0,321703.6219764597,3101146.992247511,736.338623046875,True
39120.0,321693.0938239355,3101118.90032129,742.7075805664062,True
39150.0,321683.60156516725,3101090.5002917997,732.585693359375,True
39180.0,321677.1813040288,3101061.1953763,741.6514892578125,True
39210.0,321671.04492231546,3101031.836532638,750.0420532226562,True
39240.0,321666.3867637402,3101002.2256564368,752.7434692382812,True
39270.0,321664.82382013486,3100972.2663973123,748.7341918945312,True
39300.0,321662.9689134941,3100942.3244127687,741.8851318359375,True
39330.0,321664.78394958,3100912.387315656,735.0798950195312,True
39360.0,321668.75145408034,3100882.653044622,727.1347045898438,True
39390.0,321673.4343807096,3100853.0207953285,720.8956909179688,True
39420.0,321680.76452402555,3100823.997416948,717.7626342773438,True
39450.0,321694.934575614,3100797.6255903044,717.0516967773438,True
39480.0,321716.95309466805,3100777.3525353507,716.5643310546875,True
39510.0,321739.13756272837,3100757.160247467,714.3381958007812,True
39540.0,321761.0342199187,3100736.655876449,713.96435546875,True
39570.0,321781.99399956176,3100715.192241218,714.1884155273438,True
39600.0,321796.15545763785,3100688.9525510953,713.1103515625,True
39630.0,321803.3892644005,3100660.024406543,711.457275390625,True
39660.0,321802.55063451774,3100630.0901211905,710.7105102539062,True
39690.0,321798.3679569726,3100600.3831319697,709.889892578125,True
39720.0,321792.706657593,3100570.943368936,709.2243041992188,True
39750.0,321788.74586685497,3100541.242040354,707.8585815429688,True
39780.0,321787.44616177643,3100511.270207465,704.80517578125,True
39810.0,321787.36223964865,3100481.286026574,702.5975341796875,True
39840.0,321786.6698316566,3100451.3849267643,700.865478515625,True
39870.0,321782.057692535,3100421.7415772113,700.3943481445312,True
39900.0,321781.10416632466,3100391.813292402,700.7988891601562,True
39930.0,321781.51588114543,3100361.819557685,702.6236572265625,True
39960.0,321780.2731057025,3100331.895562749,709.4512329101562,True
39990.0,321770.2374624536,3100304.1018599044,715.04345703125,True
40020.0,321749.2320801126,3100282.792455236,715.04345703125,True
40050.0,321724.3240571928,3100266.223642873,713.9656982421875,True
40080.0,321697.35172985756,3100253.0899625765,698.917236328125,True
40110.0,321670.05983768316,3100240.6351709072,695.855224609375,True
40140.0,321643.101094164,3100227.482488842,691.8709716796875,True
40170.0,321617.80167985626,3100211.8355432674,691.1475830078125,True
40200.0,321603.045226596,3100186.0307097025,692.23486328125,True
40230.0,321593.1569062673,3100157.718774725,690.1830444335938,True
40260.0,321583.3718000087,3100129.365148781,690.3453979492188,True
40290.0,321571.4744862358,3100101.8628615024,691.34619140625,True
40320.0,321557.1259304214,3100075.5167242894,690.1381225585938,True
40350.0,321541.8838799153,3100049.6815673565,691.91845703125,True
40380.0,321525.02308255195,3100024.931833473,689.2951049804688,True
40410.0,321505.519551655,3100002.1746912687,687.3496704101562,True
40440.0,321486.41497532703,3099979.0951133813,687.3496704101562,True
40470.0,321472.19654973794,3099952.7067910605,686.102294921875,True
40500.0,321460.6529479001,3099925.0172670903,686.3568115234375,True
40530.0,321449.00629288785,3099897.37066732,685.8868408203125,True
40560.0,321437.6413604002,3099869.6066922885,683.9120483398438,True
40590.0,321427.8303395419,3099841.279356398,684.0374755859375,True
40620.0,321422.09849642956,3099811.8498128993,684.0367431640625,True
40650.0,321419.3231555384,3099781.9784759996,684.1697387695312,True
40680.0,321417.26962815464,3099752.076517124,681.8970336914062,True
40710.0,321417.5727378516,3099722.081932661,681.844970703125,True
40740.0,321418.8577888375,3099692.109467898,683.97802734375,True
40770.0,321420.1428398235,3099662.1370031354,683.1849975585938,True
40800.0,321419.85956196085,3099632.1447226517,682.1408081054688,True
40830.0,321417.2871891941,3099602.319257617,678.6764526367188,True
40860.0,321412.85745874245,3099572.64810179,677.6248779296875,True
40890.0,321408.4277282907,3099542.9769459628,677.7184448242188,True
40920.0,321403.997997839,3099513.305790135,678.0140991210938,True
40950.0,321401.88519748294,3099483.3940027384,675.5164794921875,True
40980.0,321400.1229850264,3099453.445804007,673.7276000976562,True
41010.0,321400.023645094,3099423.447747373,673.65625,True
41040.0,321399.99273046164,3099393.4478644775,672.7158813476562,True
41070.0,321401.3731932991,3099363.479642602,671.7647094726562,True
41100.0,321402.89236881846,3099333.5186408516,671.117431640625,True
41130.0,321405.63132091856,3099303.6877019103,670.1923828125,True
41160.0,321410.9476203976,3099274.162513734,669.8440551757812,True
41190.0,321416.371870764,3099244.656963274,669.4259643554688,True
41220.0,321425.09921626834,3099215.9618450464,669.8888549804688,True
41250.0,321435.0095900315,3099187.6546968278,668.6693725585938,True
41280.0,321445.33024828794,3099159.48584865,667.7083740234375,True
41310.0,321453.0089795283,3099130.5052465857,669.619384765625,True
41340.0,321460.14940899546,3099101.3695526225,668.09716796875,True
41370.0,321463.0308419989,3099071.508250845,667.0213623046875,True
41400.0,321464.067091056,3099041.5718898107,666.1824340820312,True
41430.0,321460.4468401609,3099011.8418714916,665.665283203125,True
41460.0,321454.3274439646,3098982.4792617685,666.7835083007812,True
41490.0,321449.85315913643,3098952.86831237,666.2937622070312,True
41520.0,321449.3606880518,3098922.919991883,666.6761474609375,True
41550.0,321450.57209939347,3098892.9596014386,666.6480712890625,True
41580.0,321447.4137086906,3098863.2754229372,661.0221557617188,True
41610.0,321438.2671482287,3098834.8235309995,663.37744140625,True
41640.0,321425.6115621725,3098807.6245221104,663.37744140625,True
41670.0,321415.21290288377,3098779.5514560496,662.635009765625,True
41700.0,321411.04246244347,3098749.9402641593,661.6272583007812,True
41730.0,321412.76394189213,3098720.075683561,660.86083984375,True
41760.0,321420.10289808654,3098691.071760328,662.0352172851562,True
41790.0,321433.6754731721,3098664.3512006192,661.2490234375,True
41820.0,321449.62292359234,3098638.98044142,660.8796997070312,True
41850.0,321467.6652154201,3098615.038683933,659.6865844726562,True
41880.0,321485.25437044556,3098590.815687752,659.3995971679688,True
41910.0,321499.1179082858,3098564.462134607,658.8869018554688,True
41940.0,321504.6437560484,3098535.0665892563,653.95361328125,True
41970.0,321506.11461991124,3098505.112475378,654.0982666015625,True
42000.0,321506.5721725021,3098475.118056389,653.6466674804688,True
42030.0,321511.1048743015,3098445.6261398783,652.0135498046875,True
42060.0,321522.2807296405,3098417.880119493,652.0135498046875,True
42090.0,321537.44685655634,3098391.995981602,652.0686645507812,True
42120.0,321552.6143375021,3098366.1126371943,650.5009155273438,True
42150.0,321567.784038194,3098340.2305935943,650.8279418945312,True
42180.0,321582.1136699793,3098313.889448303,649.7879028320312,True
42210.0,321595.72928447154,3098287.1572185885,649.8179931640625,True
42240.0,321609.43987853825,3098260.473522999,647.5,True
42270.0,321621.8275441353,3098233.1688636956,646.5838012695312,True
42300.0,321632.5937366617,3098205.1892739544,647.4039916992188,True
42330.0,321637.41643536993,3098175.854983625,650.2352905273438,True
42360.0,321623.5291564527,3098149.7731255647,645.2799682617188,True
42390.0,321601.221733423,3098129.9734807676,647.300048828125,True
42420.0,321577.66207885684,3098111.483513113,645.999267578125,True
42450.0,321558.9766196471,3098088.196384424,643.5714721679688,True
42480.0,321542.5597287922,3098063.086910223,647.1918334960938,True
42510.0,321525.4813566364,3098038.44039511,643.1528930664062,True
42540.0,321507.22613140766,3098014.6361151785,641.7814331054688,True
42570.0,321487.3513850588,3097992.179162757,645.5512084960938,True
42600.0,321466.74837522284,3097970.3914584047,641.1568603515625,True
42630.0,321444.9992940152,3097949.734702799,640.0888061523438,True
42660.0,321422.4076533926,3097930.00229161,641.130126953125,True
42690.0,321399.2889431958,3097910.8835772485,639.6156616210938,True
42720.0,321376.1593747168,3097891.7783914604,638.71240234375,True
42750.0,321352.7848960049,3097872.9739525523,637.9309692382812,True
42780.0,321329.48153629457,3097854.081619917,637.9309692382812,True
42810.0,321306.30283246934,3097835.035683632,637.2030639648438,True
42840.0,321283.71028824407,3097815.29894407,637.72802734375,True
42870.0,321261.105768907,3097795.5753088687,641.3665161132812,True
42900.0,321241.99646375806,3097772.9319157903,635.0308227539062,True
42930.0,321233.5551432756,3097744.525969595,641.7994384765625,True
42960.0,321236.24298350845,3097714.7345692837,637.0299682617188,True
42990.0,321242.2174530198,3097685.3477542624,635.0232543945312,True
43020.0,321250.50534998765,3097656.515294016,633.6784057617188,True
43050.0,321258.79324695555,3097627.68283377,632.724365234375,True
43080.0,321267.93540202285,3097599.1405368187,635.2052612304688,True
43110.0,321278.92291193834,3097571.2250460316,632.2500610351562,True
43140.0,321289.9104218538,3097543.309555245,632.26708984375,True
43170.0,321299.8385570749,3097515.1098924656,630.7973022460938,True
43200.0,321304.29721631994,3097485.443069957,630.5,True
43230.0,321305.09302254213,3097455.7860217914,630.2960205078125,True
43260.0,321300.4760957839,3097426.1434175316,631.6602783203125,True
43290.0,321289.3930922968,3097398.2817500783,630.1286010742188,True
43320.0,321268.70514804224,3097376.766171471,630.8065185546875,True
43350.0,321244.5097521504,3097359.3619676773,630.620849609375,True
43380.0,321218.7734545306,3097343.9462943273,629.1287231445312,True
43410.0,321191.70646396594,3097331.1514700195,628.8906860351562,True
43440.0,321164.07413444266,3097319.47010173,627.9920043945312,True
43470.0,321136.4418049194,3097307.7887334405,627.7998046875,True
43500.0,321108.81148018857,3097296.102633331,627.2319946289062,True
43530.0,321081.44898615143,3097283.8844251055,633.680908203125,True
43560.0,321057.85331672226,3097266.0366814425,629.348876953125,True
43590.0,321042.2628239878,3097240.639981952,625.73681640625,True
43620.0,321032.4659950913,3097212.5208225395,626.07177734375,True
43650.0,321027.03757899697,3097183.0160382036,631.2618408203125,True
43680.0,321026.5533818343,3097153.136421249,631.8062133789062,True
43710.0,321027.4716689785,3097123.1504787304,632.436767578125,True
43740.0,321028.3899561228,3097093.164536212,633.2817993164062,True
43770.0,321032.4996324771,3097063.456976132,624.1373291015625,True
43800.0,321036.78701175255,3097033.764916942,623.7017822265625,True
43830.0,321041.07439102797,3097004.072857752,622.640380859375,True
43860.0,321045.3617703034,3096974.380798562,622.1505737304688,True
43890.0,321049.6491495788,3096944.6887393715,621.959716796875,True
43920.0,321053.93652885425,3096914.9966801815,621.3399658203125,True
43950.0,321057.71666058304,3096885.2501861798,620.4694213867188,True
43980.0,321059.82710454485,3096855.324511145,619.5,True
44010.0,321061.93754850666,3096825.3988361103,619.8408203125,True
44040.0,321061.9493598373,3096795.500476794,620.59228515625,True
44070.0,321059.06074002065,3096765.6398693724,621.1736450195312,True
44100.0,321056.172120204,3096735.7792619513,617.7467651367188,True
44130.0,321052.6110830039,3096706.0139859314,617.392578125,True
44160.0,321047.085775705,3096676.527192629,616.933837890625,True
44190.0,321042.8672344556,3096646.872131098,617.8577270507812,True
44220.0,321040.7423135943,3096616.9474805347,617.8577270507812,True
44250.0,321038.617392733,3096587.0228299713,617.361083984375,True
44280.0,321036.49247187166,3096557.0981794083,616.6473999023438,True
44310.0,321034.3675510104,3096527.173528845,614.7276611328125,True
44340.0,321034.0536803485,3096497.339578047,614.1962280273438,True
44370.0,321039.15780114423,3096467.7769673555,613.73779296875,True
44400.0,321046.0008323332,3096438.6599480473,614.249267578125,True
44430.0,321055.7428618457,3096410.2857897165,614.4257202148438,True
44460.0,321065.4848913582,3096381.911631386,612.5114135742188,True
44490.0,321076.52255455946,3096354.0424175994,612.4530639648438,True
44520.0,321088.54982482875,3096326.558881257,612.3052368164062,True
44550.0,321100.57709509804,3096299.075344915,610.8824462890625,True
44580.0,321112.6043653673,3096271.591808573,610.548828125,True
44610.0,321124.6316356366,3096244.1082722307,610.7581787109375,True
44640.0,321136.1602474711,3096216.426712949,608.803466796875,True
44670.0,321146.26431203017,3096188.179449729,608.2564086914062,True
44700.0,321155.18060167524,3096159.564304082,608.7054443359375,True
44730.0,321162.81149777316,3096130.551041171,607.4553833007812,True
44760.0,321168.75288634864,3096101.166089407,606.5082397460938,True
44790.0,321174.0029597786,3096071.6290494576,606.3572998046875,True
44820.0,321179.2530332085,3096042.092009508,608.1044921875,True
44850.0,321184.5031066384,3096012.5549695585,605.9532470703125,True
44880.0,321189.7531800683,3095983.017929609,605.5,True
44910.0,321195.0032534982,3095953.4808896594,605.143310546875,True
44940.0,321200.1972677078,3095923.9339815257,604.8572998046875,True
44970.0,321205.34913171746,3095894.379653632,605.6299438476562,True
45000.0,321210.704755768,3095864.8684220267,604.2295532226562,True
45030.0,321217.96055551927,3095835.75908727,604.0,True
45060.0,321225.2163552705,3095806.6497525135,604.7820434570312,True
45090.0,321232.4721550217,3095777.540417757,604.7820434570312,True
45120.0,321241.19771334284,3095748.9039046844,603.3158569335938,True
45150.0,321252.2753478459,3095721.0240550824,603.7144165039062,True
45180.0,321264.3372536009,3095693.6537707555,605.6044311523438,True
45210.0,321280.7081594132,3095668.51429099,602.9146118164062,True
45240.0,321297.46012583055,3095643.6348247603,605.2647094726562,True
45270.0,321314.8992828127,3095619.2242572997,603.5955200195312,True
45300.0,321332.3384397949,3095594.813689839,602.1083984375,True
45330.0,321349.7775967771,3095570.403122378,602.1083984375,True
45360.0,321367.5707248031,3095546.251205518,601.26416015625,True
45390.0,321385.52869994816,3095522.2197442916,600.816650390625,True
45420.0,321399.19277194334,3095495.618559295,600.521728515625,True
45450.0,321411.8845684996,3095468.4355075867,600.0949096679688,True
45480.0,321424.5763650558,3095441.252455878,602.845458984375,True
45510.0,321421.50564416003,3095411.5084677157,602.4405517578125,True
45540.0,321418.0723551838,3095381.705573111,600.534423828125,True
45570.0,321411.3953326491,3095353.102348527,599.2864379882812,True
45600.0,321394.61018847185,3095328.2375353375,599.2864379882812,True
45630.0,321377.8250442946,3095303.372722148,598.8527221679688,True
45660.0,321360.78982607304,3095278.7737218593,599.0359497070312,True
45690.0,321334.7036035305,3095264.009439284,600.6611328125,True
45720.0,321307.3063513128,3095251.7868957305,597.584716796875,True
45750.0,321279.9090990951,3095239.5643521766,597.6102905273438,True
45780.0,321251.21091751225,3095231.224145602,597.1402587890625,True
45810.0,321221.9807752849,3095224.4714583317,596.3751220703125,True
45840.0,321192.7506330575,3095217.718771062,596.5782470703125,True
45870.0,321163.52049083007,3095210.9660837916,596.4813232421875,True
45900.0,321134.2903486027,3095204.2133965218,595.5211181640625,True
45930.0,321105.0602063753,3095197.460709252,594.703369140625,True
45960.0,321076.1214348044,3095189.5569417337,594.2058715820312,True
45990.0,321047.1987744776,3095181.5895256144,594.1416625976562,True
46020.0,321018.2761141508,3095173.622109495,598.2215576171875,True
46050.0,320989.353453824,3095165.654693376,595.5770874023438,True
46080.0,320960.6035807491,3095157.1513600354,593.5267333984375,True
46110.0,320932.47394044255,3095146.724311737,594.1805419921875,True
46140.0,320904.34430013597,3095136.2972634383,592.7537231445312,True
46170.0,320880.8994233486,3095118.2062515207,592.7537231445312,True
46200.0,320858.7930884668,3095097.925473476,593.4573974609375,True
46230.0,320836.686753585,3095077.6446954315,592.2927856445312,True
46260.0,320814.58041870315,3095057.363917387,589.449462890625,True
46290.0,320797.64322994504,3095032.9657039866,589.6544189453125,True
46320.0,320782.81979840324,3095006.8837968986,590.0948486328125,True
46350.0,320768.4345269902,3094980.599364236,589.0974731445312,True
46380.0,320758.1723939592,3094952.409142072,592.90380859375,True
46410.0,320747.91026092815,3094924.218919908,588.4799194335938,True
46440.0,320737.6481278971,3094896.028697744,587.9003295898438,True
46470.0,320727.3859948661,3094867.83847558,587.7184448242188,True
46500.0,320717.20306937274,3094839.6196888303,586.5658569335938,True
46530.0,320707.1106688682,3094811.368256087,585.6088256835938,True
46560.0,320697.01826836367,3094783.1168233436,585.9664306640625,True
46590.0,320684.4138123228,3094755.9061609944,585.1563720703125,True
46620.0,320671.1345370923,3094729.0772204585,585.1563720703125,True
46650.0,320651.5914371107,3094706.3161299066,584.8558959960938,True
46680.0,320632.04833712906,3094683.5550393546,584.7702026367188,True
46710.0,320612.5052371475,3094660.793948803,587.406982421875,True
46740.0,320587.7596920379,3094644.0849812985,584.4631958007812,True
46770.0,320562.32245454844,3094628.1806753124,588.0145263671875,True
46800.0,320535.5491764055,3094615.0731792385,584.1325073242188,True
46830.0,320507.1925995516,3094605.2800924354,589.0765380859375,True
46860.0,320478.8360226976,3094595.487005633,584.69140625,True
46890.0,320450.4794458437,3094585.69391883,583.1483154296875,True
46920.0,320422.12286898977,3094575.900832027,589.073486328125,True
46950.0,320393.6525639337,3094566.47407246,583.8677368164062,True
46980.0,320364.7355279849,3094558.4862672584,581.7644653320312,True
47010.0,320335.8184920362,3094550.4984620567,582.4100952148438,True
47040.0,320306.9014560875,3094542.510656855,581.6588134765625,True
47070.0,320277.98442013876,3094534.5228516534,580.7315673828125,True
47100.0,320249.0673735821,3094526.535084855,580.7315673828125,True
47130.0,320220.15021140745,3094518.547736624,581.1068725585938,True
47160.0,320191.23304923275,3094510.560388393,579.89208984375,True
47190.0,320162.87320513977,3094500.8136815173,579.1580810546875,True
47220.0,320134.6313304393,3094490.6945652813,579.0,True
47250.0,320106.3894557388,3094480.575449045,578.76513671875,True
47280.0,320078.14758103836,3094470.456332809,578.1300048828125,True
47310.0,320049.9057063379,3094460.3372165724,579.92724609375,True
47340.0,320023.0351894235,3094447.449919267,580.3948974609375,True
47370.0,319997.87568166683,3094431.1098100436,579.744140625,True
47400.0,319972.7161739102,3094414.7697008196,576.1524658203125,True
47430.0,319953.91369862127,3094391.882696782,575.6976318359375,True
47460.0,319936.84045254544,3094367.2148174965,576.6907348632812,True
47490.0,319919.76720646967,3094342.546938211,575.0935668945312,True
47520.0,319902.69396039384,3094317.879058926,574.6351318359375,True
47550.0,319889.9496184713,3094290.902806463,572.8198852539062,True
47580.0,319878.9793489701,3094262.9805360134,572.7286376953125,True
47610.0,319868.00907946896,3094235.0582655636,573.8861694335938,True
47640.0,319858.115727278,3094206.753131958,571.7429809570312,True
47670.0,319849.5561452612,3094178.000989753,572.7086181640625,True
