station,station_id,series_id,value_m,datetime_utc,datetime_npt
syabrubesi,191,2810,4.40480041504,2026-08-21 19:25:00+00:00,2026-08-22 01:10:00+05:45
syabrubesi,191,2810,4.4984998703,2026-08-21 19:35:00+00:00,2026-08-22 01:20:00+05:45
syabrubesi,191,2810,4.46490001678,2026-08-21 19:45:00+00:00,2026-08-22 01:30:00+05:45
syabrubesi,191,2810,4.60239982605,2026-08-21 19:55:00+00:00,2026-08-22 01:40:00+05:45
syabrubesi,191,2810,4.56790065765,2026-08-21 20:05:00+00:00,2026-08-22 01:50:00+05:45
syabrubesi,191,2810,4.65460014343,2026-08-21 20:15:00+00:00,2026-08-22 02:00:00+05:45
syabrubesi,191,2810,4.61830043793,2026-08-21 20:25:00+00:00,2026-08-22 02:10:00+05:45
syabrubesi,191,2810,4.60449981689,2026-08-21 20:35:00+00:00,2026-08-22 02:20:00+05:45
syabrubesi,191,2810,4.64760017395,2026-08-21 20:45:00+00:00,2026-08-22 02:30:00+05:45
syabrubesi,191,2810,4.64200019836,2026-08-21 20:55:00+00:00,2026-08-22 02:40:00+05:45
syabrubesi,191,2810,4.59539985657,2026-08-21 21:05:00+00:00,2026-08-22 02:50:00+05:45
syabrubesi,191,2810,4.60060024261,2026-08-21 21:15:00+00:00,2026-08-22 03:00:00+05:45
syabrubesi,191,2810,4.54409980774,2026-08-22 00:15:00+00:00,2026-08-22 06:00:00+05:45
syabrubesi,191,2810,4.70260047913,2026-08-22 00:25:00+00:00,2026-08-22 06:10:00+05:45
syabrubesi,191,2810,4.65780067444,2026-08-22 00:35:00+00:00,2026-08-22 06:20:00+05:45
syabrubesi,191,2810,4.74470043182,2026-08-22 00:45:00+00:00,2026-08-22 06:30:00+05:45
syabrubesi,191,2810,4.66250038147,2026-08-22 00:55:00+00:00,2026-08-22 06:40:00+05:45
syabrubesi,191,2810,4.73239994049,2026-08-22 01:05:00+00:00,2026-08-22 06:50:00+05:45
syabrubesi,191,2810,4.68640041351,2026-08-22 01:15:00+00:00,2026-08-22 07:00:00+05:45
syabrubesi,191,2810,4.70030021667,2026-08-22 01:25:00+00:00,2026-08-22 07:10:00+05:45
syabrubesi,191,2810,4.64800071716,2026-08-22 01:35:00+00:00,2026-08-22 07:20:00+05:45
syabrubesi,191,2810,4.63790035248,2026-08-22 01:45:00+00:00,2026-08-22 07:30:00+05:45
syabrubesi,191,2810,4.61439990997,2026-08-22 01:55:00+00:00,2026-08-22 07:40:00+05:45
syabrubesi,191,2810,4.50660037994,2026-08-22 02:05:00+00:00,2026-08-22 07:50:00+05:45
syabrubesi,191,2810,4.60690021515,2026-08-22 02:15:00+00:00,2026-08-22 08:00:00+05:45
syabrubesi,191,2810,4.5452003479,2026-08-22 02:25:00+00:00,2026-08-22 08:10:00+05:45
syabrubesi,191,2810,4.55620002747,2026-08-22 02:35:00+00:00,2026-08-22 08:20:00+05:45
syabrubesi,191,2810,4.58450031281,2026-08-22 02:45:00+00:00,2026-08-22 08:30:00+05:45
syabrubesi,191,2810,4.64420032501,2026-08-22 02:55:00+00:00,2026-08-22 08:40:00+05:45
syabrubesi,191,2810,4.5595998764,2026-08-22 03:05:00+00:00,2026-08-22 08:50:00+05:45
syabrubesi,191,2810,4.48460006714,2026-08-22 03:15:00+00:00,2026-08-22 09:00:00+05:45
syabrubesi,191,2810,4.50489997864,2026-08-22 03:25:00+00:00,2026-08-22 09:10:00+05:45
syabrubesi,191,2810,4.52860069275,2026-08-22 03:35:00+00:00,2026-08-22 09:20:00+05:45
syabrubesi,191,2810,4.57310009003,2026-08-22 03:45:00+00:00,2026-08-22 09:30:00+05:45
syabrubesi,191,2810,4.57730007172,2026-08-22 03:55:00+00:00,2026-08-22 09:40:00+05:45
syabrubesi,191,2810,4.49359989166,2026-08-22 04:05:00+00:00,2026-08-22 09:50:00+05:45
syabrubesi,191,2810,4.5030002594,2026-08-22 04:15:00+00:00,2026-08-22 10:00:00+05:45
syabrubesi,191,2810,4.50129985809,2026-08-22 04:25:00+00:00,2026-08-22 10:10:00+05:45
syabrubesi,191,2810,4.40270042419,2026-08-22 04:35:00+00:00,2026-08-22 10:20:00+05:45
syabrubesi,191,2810,4.43109989166,2026-08-22 04:45:00+00:00,2026-08-22 10:30:00+05:45
syabrubesi,191,2810,4.2983007431,2026-08-22 04:55:00+00:00,2026-08-22 10:40:00+05:45
syabrubesi,191,2810,4.44410037994,2026-08-22 05:05:00+00:00,2026-08-22 10:50:00+05:45
syabrubesi,191,2810,4.38010025024,2026-08-22 05:15:00+00:00,2026-08-22 11:00:00+05:45
syabrubesi,191,2810,4.49440002441,2026-08-22 05:25:00+00:00,2026-08-22 11:10:00+05:45
syabrubesi,191,2810,4.37020015717,2026-08-22 05:35:00+00:00,2026-08-22 11:20:00+05:45
syabrubesi,191,2810,4.29640007019,2026-08-22 05:45:00+00:00,2026-08-22 11:30:00+05:45
syabrubesi,191,2810,4.41940021515,2026-08-22 05:55:00+00:00,2026-08-22 11:40:00+05:45
syabrubesi,191,2810,4.3200006485,2026-08-22 06:05:00+00:00,2026-08-22 11:50:00+05:45
syabrubesi,191,2810,4.34000015259,2026-08-22 06:15:00+00:00,2026-08-22 12:00:00+05:45
syabrubesi,191,2810,4.26080036163,2026-08-22 06:25:00+00:00,2026-08-22 12:10:00+05:45
syabrubesi,191,2810,4.16230010986,2026-08-22 06:35:00+00:00,2026-08-22 12:20:00+05:45
syabrubesi,191,2810,4.13580036163,2026-08-22 06:45:00+00:00,2026-08-22 12:30:00+05:45
syabrubesi,191,2810,4.13350009918,2026-08-22 06:55:00+00:00,2026-08-22 12:40:00+05:45
syabrubesi,191,2810,4.30420017242,2026-08-22 07:05:00+00:00,2026-08-22 12:50:00+05:45
syabrubesi,191,2810,4.46470069885,2026-08-22 07:15:00+00:00,2026-08-22 13:00:00+05:45
syabrubesi,191,2810,4.49740028381,2026-08-22 07:25:00+00:00,2026-08-22 13:10:00+05:45
syabrubesi,191,2810,4.3794002533,2026-08-22 07:35:00+00:00,2026-08-22 13:20:00+05:45
syabrubesi,191,2810,4.30760002136,2026-08-22 07:45:00+00:00,2026-08-22 13:30:00+05:45
syabrubesi,191,2810,4.20110034943,2026-08-22 07:55:00+00:00,2026-08-22 13:40:00+05:45
syabrubesi,191,2810,4.17380046844,2026-08-22 08:05:00+00:00,2026-08-22 13:50:00+05:45
syabrubesi,191,2810,4.13560009003,2026-08-22 08:15:00+00:00,2026-08-22 14:00:00+05:45
syabrubesi,191,2810,4.20120048523,2026-08-22 08:25:00+00:00,2026-08-22 14:10:00+05:45
syabrubesi,191,2810,4.29139995575,2026-08-22 08:35:00+00:00,2026-08-22 14:20:00+05:45
syabrubesi,191,2810,4.24030017853,2026-08-22 08:45:00+00:00,2026-08-22 14:30:00+05:45
syabrubesi,191,2810,4.34080028534,2026-08-22 08:55:00+00:00,2026-08-22 14:40:00+05:45
syabrubesi,191,2810,4.25670051575,2026-08-22 09:05:00+00:00,2026-08-22 14:50:00+05:45
syabrubesi,191,2810,4.43030071259,2026-08-22 09:15:00+00:00,2026-08-22 15:00:00+05:45
syabrubesi,191,2810,4.27060031891,2026-08-22 09:25:00+00:00,2026-08-22 15:10:00+05:45
syabrubesi,191,2810,4.3593006134,2026-08-22 09:35:00+00:00,2026-08-22 15:20:00+05:45
syabrubesi,191,2810,4.3531999588,2026-08-22 09:45:00+00:00,2026-08-22 15:30:00+05:45
syabrubesi,191,2810,4.40610027313,2026-08-22 09:55:00+00:00,2026-08-22 15:40:00+05:45
syabrubesi,191,2810,4.32200050354,2026-08-22 10:05:00+00:00,2026-08-22 15:50:00+05:45
syabrubesi,191,2810,4.32900047302,2026-08-22 10:15:00+00:00,2026-08-22 16:00:00+05:45
syabrubesi,191,2810,4.2748003006,2026-08-22 10:25:00+00:00,2026-08-22 16:10:00+05:45
syabrubesi,191,2810,4.41209983826,2026-08-22 10:35:00+00:00,2026-08-22 16:20:00+05:45
syabrubesi,191,2810,4.51329994202,2026-08-22 10:45:00+00:00,2026-08-22 16:30:00+05:45
syabrubesi,191,2810,4.37690067291,2026-08-22 10:55:00+00:00,2026-08-22 16:40:00+05:45
syabrubesi,191,2810,4.42250061035,2026-08-22 11:05:00+00:00,2026-08-22 16:50:00+05:45
syabrubesi,191,2810,4.36570072174,2026-08-22 11:15:00+00:00,2026-08-22 17:00:00+05:45
syabrubesi,191,2810,4.39400005341,2026-08-22 11:25:00+00:00,2026-08-22 17:10:00+05:45
syabrubesi,191,2810,4.45200061798,2026-08-22 11:35:00+00:00,2026-08-22 17:20:00+05:45
syabrubesi,191,2810,4.50769996643,2026-08-22 11:45:00+00:00,2026-08-22 17:30:00+05:45
syabrubesi,191,2810,4.45149993896,2026-08-22 11:55:00+00:00,2026-08-22 17:40:00+05:45
syabrubesi,191,2810,4.52510070801,2026-08-22 12:05:00+00:00,2026-08-22 17:50:00+05:45
syabrubesi,191,2810,4.50670051575,2026-08-22 12:15:00+00:00,2026-08-22 18:00:00+05:45
syabrubesi,191,2810,4.47420024872,2026-08-22 12:25:00+00:00,2026-08-22 18:10:00+05:45
syabrubesi,191,2810,4.44700050354,2026-08-22 12:35:00+00:00,2026-08-22 18:20:00+05:45
syabrubesi,191,2810,4.48060035706,2026-08-22 12:45:00+00:00,2026-08-22 18:30:00+05:45
syabrubesi,191,2810,4.38280010223,2026-08-22 12:55:00+00:00,2026-08-22 18:40:00+05:45
syabrubesi,191,2810,4.56140041351,2026-08-22 13:05:00+00:00,2026-08-22 18:50:00+05:45
syabrubesi,191,2810,4.41079998016,2026-08-22 13:15:00+00:00,2026-08-22 19:00:00+05:45
syabrubesi,191,2810,4.45440006256,2026-08-22 13:25:00+00:00,2026-08-22 19:10:00+05:45
syabrubesi,191,2810,4.5015001297,2026-08-22 13:35:00+00:00,2026-08-22 19:20:00+05:45
syabrubesi,191,2810,4.41919994354,2026-08-22 13:45:00+00:00,2026-08-22 19:30:00+05:45
syabrubesi,191,2810,4.5015001297,2026-08-22 13:55:00+00:00,2026-08-22 19:40:00+05:45
syabrubesi,191,2810,4.5265007019,2026-08-22 14:05:00+00:00,2026-08-22 19:50:00+05:45
syabrubesi,191,2810,4.49240016937,2026-08-22 14:15:00+00:00,2026-08-22 20:00:00+05:45
syabrubesi,191,2810,4.47800064087,2026-08-22 14:25:00+00:00,2026-08-22 20:10:00+05:45
syabrubesi,191,2810,4.51850032806,2026-08-22 14:35:00+00:00,2026-08-22 20:20:00+05:45
syabrubesi,191,2810,4.55700016022,2026-08-22 14:45:00+00:00,2026-08-22 20:30:00+05:45
syabrubesi,191,2810,4.44000053406,2026-08-22 14:55:00+00:00,2026-08-22 20:40:00+05:45
syabrubesi,191,2810,4.48770046234,2026-08-22 15:05:00+00:00,2026-08-22 20:50:00+05:45
syabrubesi,191,2810,4.481300354,2026-08-22 15:15:00+00:00,2026-08-22 21:00:00+05:45
syabrubesi,191,2810,4.49610042572,2026-08-22 15:25:00+00:00,2026-08-22 21:10:00+05:45
syabrubesi,191,2810,4.44610023499,2026-08-22 15:35:00+00:00,2026-08-22 21:20:00+05:45
syabrubesi,191,2810,4.51840019226,2026-08-22 15:45:00+00:00,2026-08-22 21:30:00+05:45
syabrubesi,191,2810,4.45030021667,2026-08-22 15:55:00+00:00,2026-08-22 21:40:00+05:45
syabrubesi,191,2810,4.42440032959,2026-08-22 16:05:00+00:00,2026-08-22 21:50:00+05:45
syabrubesi,191,2810,4.43300056458,2026-08-22 16:15:00+00:00,2026-08-22 22:00:00+05:45
syabrubesi,191,2810,4.49030017853,2026-08-22 16:25:00+00:00,2026-08-22 22:10:00+05:45
syabrubesi,191,2810,4.46339988708,2026-08-22 16:35:00+00:00,2026-08-22 22:20:00+05:45
syabrubesi,191,2810,4.59189987183,2026-08-22 16:45:00+00:00,2026-08-22 22:30:00+05:45
syabrubesi,191,2810,4.43590068817,2026-08-22 16:55:00+00:00,2026-08-22 22:40:00+05:45
syabrubesi,191,2810,4.45289993286,2026-08-22 17:05:00+00:00,2026-08-22 22:50:00+05:45
syabrubesi,191,2810,4.42269992828,2026-08-22 17:15:00+00:00,2026-08-22 23:00:00+05:45
syabrubesi,191,2810,4.38350009918,2026-08-22 17:25:00+00:00,2026-08-22 23:10:00+05:45
syabrubesi,191,2810,4.38070011139,2026-08-22 17:35:00+00:00,2026-08-22 23:20:00+05:45
syabrubesi,191,2810,4.49910068512,2026-08-22 17:45:00+00:00,2026-08-22 23:30:00+05:45
syabrubesi,191,2810,4.52449989319,2026-08-22 17:55:00+00:00,2026-08-22 23:40:00+05:45
syabrubesi,191,2810,4.41919994354,2026-08-22 18:05:00+00:00,2026-08-22 23:50:00+05:45
syabrubesi,191,2810,4.45700073242,2026-08-22 18:15:00+00:00,2026-08-23 00:00:00+05:45
syabrubesi,191,2810,4.35410022736,2026-08-22 18:25:00+00:00,2026-08-23 00:10:00+05:45
syabrubesi,191,2810,4.50800037384,2026-08-22 18:35:00+00:00,2026-08-23 00:20:00+05:45
syabrubesi,191,2810,4.48950004578,2026-08-22 18:45:00+00:00,2026-08-23 00:30:00+05:45
syabrubesi,191,2810,4.54990005493,2026-08-22 18:55:00+00:00,2026-08-23 00:40:00+05:45
syabrubesi,191,2810,4.58629989624,2026-08-22 19:05:00+00:00,2026-08-23 00:50:00+05:45
syabrubesi,191,2810,4.5904006958,2026-08-22 19:15:00+00:00,2026-08-23 01:00:00+05:45
syabrubesi,191,2810,4.61710071564,2026-08-22 19:25:00+00:00,2026-08-23 01:10:00+05:45
syabrubesi,191,2810,4.53050041199,2026-08-22 19:35:00+00:00,2026-08-23 01:20:00+05:45
syabrubesi,191,2810,4.50820064545,2026-08-22 19:45:00+00:00,2026-08-23 01:30:00+05:45
syabrubesi,191,2810,4.51550006866,2026-08-22 19:55:00+00:00,2026-08-23 01:40:00+05:45
syabrubesi,191,2810,4.50530052185,2026-08-22 20:05:00+00:00,2026-08-23 01:50:00+05:45
syabrubesi,191,2810,4.50979995728,2026-08-22 20:15:00+00:00,2026-08-23 02:00:00+05:45
syabrubesi,191,2810,4.57779979706,2026-08-22 20:25:00+00:00,2026-08-23 02:10:00+05:45
syabrubesi,191,2810,4.50660037994,2026-08-22 20:35:00+00:00,2026-08-23 02:20:00+05:45
syabrubesi,191,2810,4.55119991302,2026-08-22 20:45:00+00:00,2026-08-23 02:30:00+05:45
syabrubesi,191,2810,4.61420059204,2026-08-22 20:55:00+00:00,2026-08-23 02:40:00+05:45
syabrubesi,191,2810,4.49460029602,2026-08-22 21:05:00+00:00,2026-08-23 02:50:00+05:45
syabrubesi,191,2810,4.60799980164,2026-08-22 21:15:00+00:00,2026-08-23 03:00:00+05:45
syabrubesi,191,2810,4.51510047913,2026-08-22 21:25:00+00:00,2026-08-23 03:10:00+05:45
syabrubesi,191,2810,4.55410003662,2026-08-22 21:35:00+00:00,2026-08-23 03:20:00+05:45
syabrubesi,191,2810,4.63740062714,2026-08-22 21:45:00+00:00,2026-08-23 03:30:00+05:45
syabrubesi,191,2810,4.55189990997,2026-08-22 21:55:00+00:00,2026-08-23 03:40:00+05:45
syabrubesi,191,2810,4.60830020905,2026-08-22 22:05:00+00:00,2026-08-23 03:50:00+05:45
syabrubesi,191,2810,4.64660072327,2026-08-22 22:15:00+00:00,2026-08-23 04:00:00+05:45
syabrubesi,191,2810,4.5031003952,2026-08-22 22:25:00+00:00,2026-08-23 04:10:00+05:45
syabrubesi,191,2810,4.49090003967,2026-08-22 22:35:00+00:00,2026-08-23 04:20:00+05:45
syabrubesi,191,2810,4.52160072327,2026-08-22 22:45:00+00:00,2026-08-23 04:30:00+05:45
syabrubesi,191,2810,4.57400035858,2026-08-22 22:55:00+00:00,2026-08-23 04:40:00+05:45
syabrubesi,191,2810,4.55670070648,2026-08-22 23:05:00+00:00,2026-08-23 04:50:00+05:45
syabrubesi,191,2810,4.49470043182,2026-08-22 23:15:00+00:00,2026-08-23 05:00:00+05:45
syabrubesi,191,2810,4.40630054474,2026-08-22 23:25:00+00:00,2026-08-23 05:10:00+05:45
syabrubesi,191,2810,4.3938999176,2026-08-22 23:35:00+00:00,2026-08-23 05:20:00+05:45
syabrubesi,191,2810,4.57680034637,2026-08-22 23:45:00+00:00,2026-08-23 05:30:00+05:45
syabrubesi,191,2810,4.58940029144,2026-08-22 23:55:00+00:00,2026-08-23 05:40:00+05:45
syabrubesi,191,2810,4.53470039368,2026-08-23 00:05:00+00:00,2026-08-23 05:50:00+05:45
syabrubesi,191,2810,4.52379989624,2026-08-23 00:15:00+00:00,2026-08-23 06:00:00+05:45
syabrubesi,191,2810,4.47210025787,2026-08-23 00:25:00+00:00,2026-08-23 06:10:00+05:45
syabrubesi,191,2810,4.57800006866,2026-08-23 00:35:00+00:00,2026-08-23 06:20:00+05:45
syabrubesi,191,2810,4.46059989929,2026-08-23 00:45:00+00:00,2026-08-23 06:30:00+05:45
syabrubesi,191,2810,4.31160068512,2026-08-23 00:55:00+00:00,2026-08-23 06:40:00+05:45
syabrubesi,191,2810,4.48350048065,2026-08-23 01:05:00+00:00,2026-08-23 06:50:00+05:45
syabrubesi,191,2810,4.45880031586,2026-08-23 01:15:00+00:00,2026-08-23 07:00:00+05:45
syabrubesi,191,2810,4.66240024567,2026-08-23 01:25:00+00:00,2026-08-23 07:10:00+05:45
syabrubesi,191,2810,4.57530021667,2026-08-23 01:35:00+00:00,2026-08-23 07:20:00+05:45
syabrubesi,191,2810,4.39330005646,2026-08-23 01:45:00+00:00,2026-08-23 07:30:00+05:45
syabrubesi,191,2810,4.40560054779,2026-08-23 01:55:00+00:00,2026-08-23 07:40:00+05:45
syabrubesi,191,2810,4.51249980927,2026-08-23 02:05:00+00:00,2026-08-23 07:50:00+05:45
syabrubesi,191,2810,4.40400028229,2026-08-23 02:15:00+00:00,2026-08-23 08:00:00+05:45
syabrubesi,191,2810,4.37580013275,2026-08-23 02:25:00+00:00,2026-08-23 08:10:00+05:45
syabrubesi,191,2810,4.36290073395,2026-08-23 02:35:00+00:00,2026-08-23 08:20:00+05:45
syabrubesi,191,2810,4.45139980316,2026-08-23 02:45:00+00:00,2026-08-23 08:30:00+05:45
syabrubesi,191,2810,4.29030036926,2026-08-23 02:55:00+00:00,2026-08-23 08:40:00+05:45
syabrubesi,191,2810,4.36690044403,2026-08-23 03:05:00+00:00,2026-08-23 08:50:00+05:45
syabrubesi,191,2810,4.23910045624,2026-08-23 03:15:00+00:00,2026-08-23 09:00:00+05:45
syabrubesi,191,2810,4.33850002289,2026-08-23 03:25:00+00:00,2026-08-23 09:10:00+05:45
syabrubesi,191,2810,4.3171005249,2026-08-23 03:35:00+00:00,2026-08-23 09:20:00+05:45
syabrubesi,191,2810,4.30570030212,2026-08-23 03:45:00+00:00,2026-08-23 09:30:00+05:45
syabrubesi,191,2810,4.31830024719,2026-08-23 04:05:00+00:00,2026-08-23 09:50:00+05:45
syabrubesi,191,2810,4.2498998642,2026-08-23 04:15:00+00:00,2026-08-23 10:00:00+05:45
syabrubesi,191,2810,4.22070026398,2026-08-23 04:25:00+00:00,2026-08-23 10:10:00+05:45
syabrubesi,191,2810,4.25190067291,2026-08-23 04:35:00+00:00,2026-08-23 10:20:00+05:45
syabrubesi,191,2810,4.20980072021,2026-08-23 04:45:00+00:00,2026-08-23 10:30:00+05:45
syabrubesi,191,2810,4.16489982605,2026-08-23 04:55:00+00:00,2026-08-23 10:40:00+05:45
syabrubesi,191,2810,4.24450016022,2026-08-23 05:05:00+00:00,2026-08-23 10:50:00+05:45
syabrubesi,191,2810,4.10430049896,2026-08-23 05:15:00+00:00,2026-08-23 11:00:00+05:45
syabrubesi,191,2810,4.1482000351,2026-08-23 05:25:00+00:00,2026-08-23 11:10:00+05:45
syabrubesi,191,2810,4.22580051422,2026-08-23 05:35:00+00:00,2026-08-23 11:20:00+05:45
syabrubesi,191,2810,4.21580028534,2026-08-23 05:45:00+00:00,2026-08-23 11:30:00+05:45
syabrubesi,191,2810,4.21770000458,2026-08-23 05:55:00+00:00,2026-08-23 11:40:00+05:45
syabrubesi,191,2810,4.13560009003,2026-08-23 06:05:00+00:00,2026-08-23 11:50:00+05:45
syabrubesi,191,2810,4.15200042725,2026-08-23 06:15:00+00:00,2026-08-23 12:00:00+05:45
syabrubesi,191,2810,4.21129989624,2026-08-23 06:25:00+00:00,2026-08-23 12:10:00+05:45
syabrubesi,191,2810,4.18470001221,2026-08-23 06:35:00+00:00,2026-08-23 12:20:00+05:45
syabrubesi,191,2810,4.19250011444,2026-08-23 06:45:00+00:00,2026-08-23 12:30:00+05:45
syabrubesi,191,2810,4.08220005035,2026-08-23 06:55:00+00:00,2026-08-23 12:40:00+05:45
syabrubesi,191,2810,4.12830066681,2026-08-23 07:05:00+00:00,2026-08-23 12:50:00+05:45
syabrubesi,191,2810,4.1733007431,2026-08-23 07:15:00+00:00,2026-08-23 13:00:00+05:45
syabrubesi,191,2810,4.20980072021,2026-08-23 07:25:00+00:00,2026-08-23 13:10:00+05:45
syabrubesi,191,2810,4.21210002899,2026-08-23 07:35:00+00:00,2026-08-23 13:20:00+05:45
syabrubesi,191,2810,4.18280029297,2026-08-23 07:45:00+00:00,2026-08-23 13:30:00+05:45
syabrubesi,191,2810,4.17189979553,2026-08-23 07:55:00+00:00,2026-08-23 13:40:00+05:45
syabrubesi,191,2810,4.14640045166,2026-08-23 08:05:00+00:00,2026-08-23 13:50:00+05:45
syabrubesi,191,2810,4.24890041351,2026-08-23 08:15:00+00:00,2026-08-23 14:00:00+05:45
syabrubesi,191,2810,4.24170017242,2026-08-23 08:25:00+00:00,2026-08-23 14:10:00+05:45
syabrubesi,191,2810,4.21050071716,2026-08-23 08:35:00+00:00,2026-08-23 14:20:00+05:45
syabrubesi,191,2810,4.20240020752,2026-08-23 08:45:00+00:00,2026-08-23 14:30:00+05:45
syabrubesi,191,2810,4.25349998474,2026-08-23 08:55:00+00:00,2026-08-23 14:40:00+05:45
syabrubesi,191,2810,4.31659984589,2026-08-23 09:05:00+00:00,2026-08-23 14:50:00+05:45
syabrubesi,191,2810,4.10750007629,2026-08-23 09:15:00+00:00,2026-08-23 15:00:00+05:45
syabrubesi,191,2810,3.90579986572,2026-08-23 09:25:00+00:00,2026-08-23 15:10:00+05:45
syabrubesi,191,2810,4.27000045776,2026-08-23 09:35:00+00:00,2026-08-23 15:20:00+05:45
syabrubesi,191,2810,4.39470005035,2026-08-23 09:45:00+00:00,2026-08-23 15:30:00+05:45
syabrubesi,191,2810,4.35970020294,2026-08-23 09:55:00+00:00,2026-08-23 15:40:00+05:45
syabrubesi,191,2810,4.44550037384,2026-08-23 10:05:00+00:00,2026-08-23 15:50:00+05:45
syabrubesi,191,2810,4.46909999847,2026-08-23 10:15:00+00:00,2026-08-23 16:00:00+05:45
syabrubesi,191,2810,4.42440032959,2026-08-23 10:25:00+00:00,2026-08-23 16:10:00+05:45
syabrubesi,191,2810,4.47399997711,2026-08-23 10:35:00+00:00,2026-08-23 16:20:00+05:45
syabrubesi,191,2810,4.3999004364,2026-08-23 10:45:00+00:00,2026-08-23 16:30:00+05:45
syabrubesi,191,2810,4.35970020294,2026-08-23 10:55:00+00:00,2026-08-23 16:40:00+05:45
syabrubesi,191,2810,4.40360069275,2026-08-23 11:05:00+00:00,2026-08-23 16:50:00+05:45
syabrubesi,191,2810,4.35589981079,2026-08-23 11:15:00+00:00,2026-08-23 17:00:00+05:45
syabrubesi,191,2810,4.50960063934,2026-08-23 11:25:00+00:00,2026-08-23 17:10:00+05:45
syabrubesi,191,2810,4.53270053864,2026-08-23 11:35:00+00:00,2026-08-23 17:20:00+05:45
syabrubesi,191,2810,4.36159992218,2026-08-23 11:45:00+00:00,2026-08-23 17:30:00+05:45
syabrubesi,191,2810,4.37290000916,2026-08-23 11:55:00+00:00,2026-08-23 17:40:00+05:45
syabrubesi,191,2810,4.30760002136,2026-08-23 12:05:00+00:00,2026-08-23 17:50:00+05:45
syabrubesi,191,2810,4.43190002441,2026-08-23 12:15:00+00:00,2026-08-23 18:00:00+05:45
syabrubesi,191,2810,4.55560016632,2026-08-23 12:25:00+00:00,2026-08-23 18:10:00+05:45
syabrubesi,191,2810,4.33850002289,2026-08-23 12:35:00+00:00,2026-08-23 18:20:00+05:45
syabrubesi,191,2810,4.36670017242,2026-08-23 12:45:00+00:00,2026-08-23 18:30:00+05:45
syabrubesi,191,2810,4.43260002136,2026-08-23 12:55:00+00:00,2026-08-23 18:40:00+05:45
syabrubesi,191,2810,4.37590026855,2026-08-23 13:05:00+00:00,2026-08-23 18:50:00+05:45
syabrubesi,191,2810,4.38440036774,2026-08-23 13:15:00+00:00,2026-08-23 19:00:00+05:45
syabrubesi,191,2810,4.41830062866,2026-08-23 13:25:00+00:00,2026-08-23 19:10:00+05:45
syabrubesi,191,2810,4.37860012054,2026-08-23 13:35:00+00:00,2026-08-23 19:20:00+05:45
syabrubesi,191,2810,4.55060005188,2026-08-23 13:45:00+00:00,2026-08-23 19:30:00+05:45
syabrubesi,191,2810,4.49350070953,2026-08-23 13:55:00+00:00,2026-08-23 19:40:00+05:45
syabrubesi,191,2810,4.43790054321,2026-08-23 14:05:00+00:00,2026-08-23 19:50:00+05:45
syabrubesi,191,2810,4.50390052795,2026-08-23 14:15:00+00:00,2026-08-23 20:00:00+05:45
syabrubesi,191,2810,4.60010051727,2026-08-23 14:25:00+00:00,2026-08-23 20:10:00+05:45
syabrubesi,191,2810,4.49810028076,2026-08-23 14:35:00+00:00,2026-08-23 20:20:00+05:45
syabrubesi,191,2810,4.44840049744,2026-08-23 14:45:00+00:00,2026-08-23 20:30:00+05:45
syabrubesi,191,2810,4.4231004715,2026-08-23 14:55:00+00:00,2026-08-23 20:40:00+05:45
syabrubesi,191,2810,4.42520046234,2026-08-23 15:05:00+00:00,2026-08-23 20:50:00+05:45
syabrubesi,191,2810,4.59490013123,2026-08-23 15:15:00+00:00,2026-08-23 21:00:00+05:45
syabrubesi,191,2810,4.5859003067,2026-08-23 15:25:00+00:00,2026-08-23 21:10:00+05:45
syabrubesi,191,2810,4.64109992981,2026-08-23 15:35:00+00:00,2026-08-23 21:20:00+05:45
syabrubesi,191,2810,4.58330059052,2026-08-23 15:45:00+00:00,2026-08-23 21:30:00+05:45
syabrubesi,191,2810,4.54850006104,2026-08-23 15:55:00+00:00,2026-08-23 21:40:00+05:45
syabrubesi,191,2810,4.46969985962,2026-08-23 16:05:00+00:00,2026-08-23 21:50:00+05:45
syabrubesi,191,2810,4.54979991913,2026-08-23 16:15:00+00:00,2026-08-23 22:00:00+05:45
syabrubesi,191,2810,4.49340057373,2026-08-23 16:25:00+00:00,2026-08-23 22:10:00+05:45
syabrubesi,191,2810,4.49359989166,2026-08-23 16:35:00+00:00,2026-08-23 22:20:00+05:45
syabrubesi,191,2810,4.54689979553,2026-08-23 16:45:00+00:00,2026-08-23 22:30:00+05:45
syabrubesi,191,2810,4.47520065308,2026-08-23 16:55:00+00:00,2026-08-23 22:40:00+05:45
syabrubesi,191,2810,4.5001001358,2026-08-23 17:05:00+00:00,2026-08-23 22:50:00+05:45
syabrubesi,191,2810,4.55070018768,2026-08-23 17:15:00+00:00,2026-08-23 23:00:00+05:45
syabrubesi,191,2810,4.5016002655,2026-08-23 17:25:00+00:00,2026-08-23 23:10:00+05:45
syabrubesi,191,2810,4.45530033112,2026-08-23 17:35:00+00:00,2026-08-23 23:20:00+05:45
syabrubesi,191,2810,4.54419994354,2026-08-23 17:45:00+00:00,2026-08-23 23:30:00+05:45
syabrubesi,191,2810,4.43690013885,2026-08-23 17:55:00+00:00,2026-08-23 23:40:00+05:45
syabrubesi,191,2810,4.4609003067,2026-08-23 18:05:00+00:00,2026-08-23 23:50:00+05:45
