line,chainage_km,thalweg_z,unosat_affected_cells,unosat_affected_trimline_m,unosat_affected_trimline_p25_m,unosat_affected_trimline_p75_m,unosat_affected_width_m,unosat_floodextent_cells,unosat_floodextent_trimline_m,unosat_floodextent_trimline_p25_m,unosat_floodextent_trimline_p75_m,unosat_floodextent_width_m,planet_disturbed_p50_cells,planet_disturbed_p50_trimline_m,planet_disturbed_p50_trimline_p25_m,planet_disturbed_p50_trimline_p75_m,planet_disturbed_p50_width_m
route,32.25,902.8546752929688,141,30.160888671875,25.09161376953125,37.04449462890625,253.8,141,30.160888671875,25.09161376953125,37.04449462890625,253.8,0,,,,0.0
route,32.75,886.702392578125,96,46.0621337890625,24.67578125,69.416015625,172.8,96,46.0621337890625,24.67578125,69.416015625,172.8,0,,,,0.0
route,33.25,850.5828857421875,99,46.623779296875,14.67694091796875,64.6331787109375,178.2,99,46.623779296875,14.67694091796875,64.6331787109375,178.2,0,,,,0.0
route,33.75,828.1574096679688,90,40.1649169921875,22.77581787109375,88.62359619140625,162.0,90,40.1649169921875,22.77581787109375,88.62359619140625,162.0,0,,,,0.0
route,34.25,832.0404052734375,73,33.156494140625,5.71502685546875,54.43463134765625,131.4,73,33.156494140625,5.71502685546875,54.43463134765625,131.4,0,,,,0.0
route,34.75,828.1126708984375,103,40.13214111328125,10.9365234375,46.74530029296875,185.4,103,40.13214111328125,10.9365234375,46.74530029296875,185.4,0,,,,0.0
route,35.25,812.8176879882812,101,18.6494140625,9.40863037109375,39.16412353515625,181.8,101,18.6494140625,9.40863037109375,39.16412353515625,181.8,0,,,,0.0
route,35.75,799.1486206054688,80,19.85223388671875,16.98931884765625,27.38812255859375,144.0,80,19.85223388671875,16.98931884765625,27.38812255859375,144.0,0,,,,0.0
route,36.25,788.7538452148438,83,37.9451904296875,16.01263427734375,50.65185546875,149.4,82,36.74981689453125,16.4298095703125,48.66656494140625,147.6,0,,,,0.0
route,36.75,772.6570434570312,92,23.11468505859375,17.53863525390625,29.71478271484375,165.6,92,23.11468505859375,17.53863525390625,29.71478271484375,165.6,0,,,,0.0
route,37.25,759.37158203125,125,37.16552734375,26.5491943359375,49.0989990234375,225.0,125,37.16552734375,26.5491943359375,49.0989990234375,225.0,0,,,,0.0
route,37.75,753.6280517578125,136,34.1756591796875,28.471435546875,41.1107177734375,244.8,136,34.1756591796875,28.471435546875,41.1107177734375,244.8,0,,,,0.0
